variant_id	DIFF_LOG2_data1	DIFF_LOG2_data2	CHR	POS1	POS2	transcription_factor_data1	haplotype1_data1	haplotype2_data1	HMAX_data1	transcription_factor_data2	haplotype1_data2	haplotype2_data2	HMAX_data2	LENGTH	Unnamed: 0	btwn_lines	GENOME	prediction_quality
chr5_93582760_93583274	-1.874	0.006	chr5	93582760	93583274	CTCF	22.0	6.0	22	CTCF	623.0	620.504	623.0	514	3464	0	HepG2	bad
chr5_96935767_96936099	1.078	-0.013	chr5	96935767	96936099	CTCF	9.0	19.0	19	CTCF	1514.008	1528.0	1528.0	332	3466	0	HepG2	bad
chr6_10440767_10441617	1.585	-0.083	chr6	10440767	10441617	CTCF	12.0	36.0	36	CTCF	24.681	26.145	26.144531	850	3467	0	HepG2	bad
chr6_104525720_104526028	1.415	-0.001	chr6	104525720	104526028	CTCF_ENCSR000DKV	6.0	16.0	16	CTCF	3730.002	3733.5	3733.5	308	1069	0	GM12878	bad
chr6_10465773_10465869	1.202	0.019	chr6	10465773	10465869	CTCF_ENCSR000DRZ	10.0	23.0	23	CTCF	6866.0	6776.016	6866.0	96	740	0	GM12878	bad
chr6_107704398_107704892	5.0	-0.011	chr6	107704398	107704892	CTCF	1.0	32.0	32	CTCF	5788.007	5833.0	5833.0	494	3468	0	HepG2	bad
chr6_11172529_11172897	1.141	-0.004	chr6	11172529	11172897	CTCF	68.0	150.0	150	CTCF	6331.001	6347.0	6347.0	368	3472	0	HepG2	bad
chr6_11241824_11241994	2.945	0.092	chr6	11241824	11241994	CTCF	10.0	77.0	77	CTCF	7130.0	6688.062	7130.0	170	3476	0	HepG2	bad
chr6_113089238_113089292	1.322	0.069	chr6	113089238	113089292	CTCF	18.0	45.0	45	CTCF	1650.0	1572.547	1650.0	54	3477	0	HepG2	bad
chr6_11392648_11393408	4.459	0.012	chr6	11392648	11393408	CTCF	1.0	22.0	22	CTCF	595.0	590.008	595.0	760	3478	0	HepG2	bad
chr6_116112031_116112240	1.081	-0.027	chr6	116112031	116112240	CTCF	52.0	110.0	110	CTCF	4581.019	4666.0	4666.0	209	3480	0	HepG2	bad
chr6_116254054_116254248	1.369	-0.013	chr6	116254054	116254248	CTCF	12.0	31.0	31	CTCF	759.009	766.0	766.0	194	3481	0	HepG2	bad
chr6_117167391_117167800	1.363	-0.024	chr6	117167391	117167800	CTCF	7.0	18.0	18	CTCF	252.516	256.75	256.75	409	3482	0	HepG2	bad
chr6_117404601_117404810	-1.939	-2.121	chr6	117404601	117404810	CTCF	23.0	6.0	23	CTCF	489.27	2128.5	2128.5	209	3484	1	HepG2	good
chr6_117675317_117675533	1.389	-0.002	chr6	117675317	117675533	CTCF	55.0	144.0	144	CTCF	7408.009	7416.0	7416.0	216	3488	0	HepG2	bad
chr6_118893829_118894415	1.222	0.008	chr6	118893829	118894415	CTCF	15.0	35.0	35	CTCF	1434.0	1426.006	1434.0	586	3489	0	HepG2	bad
chr6_119148610_119148786	1.087	0.02	chr6	119148610	119148786	CTCF	56.0	119.0	119	CTCF	7048.0	6950.01	7048.0	176	3491	0	HepG2	bad
chr6_121334285_121334749	1.678	-0.016	chr6	121334285	121334749	CTCF	5.0	16.0	16	CTCF	479.011	484.25	484.25	464	3492	0	HepG2	bad
chr6_125153639_125153839	1.057	0.016	chr6	125153639	125153839	CTCF	74.0	154.0	154	CTCF	8676.0	8580.007	8676.0	200	3498	0	HepG2	bad
chr6_125790492_125791214	-1.152	-0.982	chr6	125790492	125791214	CTCF	20.0	9.0	20	CTCF	986.494	1948.0	1948.0	722	3500	1	HepG2	good
chr6_126170967_126171327	-1.07	-0.05	chr6	126170967	126171327	CTCF_ENCSR000DKV	21.0	10.0	21	CTCF	5578.035	5773.0	5773.0	360	1081	0	GM12878	bad
chr6_1268407_1268643	1.248	0.032	chr6	1268407	1268643	CTCF	8.0	19.0	19	CTCF	783.75	766.772	783.75	236	3501	0	HepG2	bad
chr6_127554487_127554747	1.176	0.08	chr6	127554487	127554747	CTCF	27.0	61.0	61	CTCF	2346.375	2219.055	2346.375	260	3502	0	HepG2	bad
chr6_130827056_130827534	1.807	0.053	chr6	130827056	130827534	CTCF	6.0	21.0	21	CTCF	246.875	237.911	246.875	478	3509	0	HepG2	bad
chr6_131116877_131117053	1.379	0.078	chr6	131116877	131117053	CTCF	50.0	130.0	130	CTCF	5897.0	5588.052	5897.0	176	3512	0	HepG2	bad
chr6_13278349_13278461	1.373	-0.055	chr6	13278349	13278461	CTCF	39.0	101.0	101	CTCF	4448.032	4620.0	4620.0	112	3516	0	HepG2	bad
chr6_13336568_13336756	1.43	-0.032	chr6	13336568	13336756	CTCF	36.0	97.0	97	CTCF	8781.024	8981.0	8981.0	188	3518	0	HepG2	bad
chr6_135759998_135760052	1.241	0.76	chr6	135759998	135760052	CTCF	22.0	52.0	52	CTCF	2868.5	1693.909	2868.5	54	3521	1	HepG2	good
chr6_142146976_142147322	1.503	0.023	chr6	142146976	142147322	CTCF_ENCSR000DKV	6.0	17.0	17	CTCF	9258.0	9109.018	9258.0	346	1088	0	GM12878	bad
chr6_142232581_142232735	3.144	0.075	chr6	142232581	142232735	CTCF	43.0	380.0	380	CTCF	5368.0	5096.049	5368.0	154	3533	0	HepG2	bad
chr6_14283401_14283810	1.515	-0.013	chr6	14283401	14283810	CTCF	7.0	20.0	20	CTCF	382.509	386.0	386.0	409	3534	0	HepG2	bad
chr6_143267693_143267907	2.0	1.662	chr6	143267693	143267907	CTCF	6.0	24.0	24	CTCF	911.0	287.934	911.0	214	3535	1	HepG2	good
chr6_144284698_144285492	1.115	-0.022	chr6	144284698	144285492	CTCF	18.0	39.0	39	CTCF	649.515	659.5	659.5	794	3539	0	HepG2	bad
chr6_145075481_145075690	-1.415	-1.762	chr6	145075481	145075690	CTCF	24.0	9.0	24	CTCF	438.455	1487.0	1487.0	209	3540	1	HepG2	good
chr6_145091311_145091320	1.433	-0.005	chr6	145091311	145091320	CTCF	10.0	27.0	27	CTCF	465.253	466.75	466.75	9	3541	0	HepG2	bad
chr6_145634092_145634276	1.143	-0.036	chr6	145634092	145634276	CTCF	91.0	201.0	201	CTCF	8006.021	8210.0	8210.0	184	3542	0	HepG2	bad
chr6_145734701_145735345	1.059	-0.019	chr6	145734701	145735345	CTCF	12.0	25.0	25	CTCF	756.013	766.0	766.0	644	3543	0	HepG2	bad
chr6_147285241_147285289	1.1	0.028	chr6	147285241	147285289	CTCF	21.0	45.0	45	CTCF	3475.0	3409.016	3475.0	48	3546	0	HepG2	bad
chr6_148948034_148948088	-1.078	-0.162	chr6	148948034	148948088	CTCF_ENCSR000AKB	19.0	9.0	19	CTCF	10356.103	11588.0	11588.0	54	440	1	GM12878	good
chr6_148955072_148955169	1.051	0.049	chr6	148955072	148955169	CTCF	14.0	29.0	29	CTCF	1960.75	1895.783	1960.75	97	3548	0	HepG2	bad
chr6_149028954_149029176	6.19	0.007	chr6	149028954	149029176	CTCF	1.0	73.0	73	CTCF	7060.0	7024.003	7060.0	222	3549	0	HepG2	bad
chr6_151324359_151324491	1.094	0.0	chr6	151324359	151324491	CTCF	112.0	239.0	239	CTCF	9116.0	9116.0	9116.0	132	3552	0	HepG2	bad
chr6_15245314_15246300	2.0	-0.009	chr6	15245314	15246300	CTCF	5.0	20.0	20	CTCF	924.506	930.0	930.0	986	3557	0	HepG2	bad
chr6_156416461_156416670	-1.28	-2.461	chr6	156416461	156416670	CTCF	17.0	7.0	17	CTCF	337.068	1856.0	1856.0	209	3563	1	HepG2	good
chr6_156933215_156933517	1.807	-0.024	chr6	156933215	156933517	CTCF	6.0	21.0	21	CTCF	608.517	618.75	618.75	302	3566	0	HepG2	bad
chr6_157324098_157324372	1.251	0.096	chr6	157324098	157324372	CTCF	50.0	119.0	119	CTCF	4280.0	4004.062	4280.0	274	3567	0	HepG2	bad
chr6_157667256_157667410	1.237	0.057	chr6	157667256	157667410	CTCF	70.0	165.0	165	CTCF	7624.0	7329.035	7624.0	154	3570	0	HepG2	bad
chr6_158072250_158072394	1.39	-0.012	chr6	158072250	158072394	CTCF	116.0	304.0	304	CTCF	7868.01	7934.0	7934.0	144	3572	0	HepG2	bad
chr6_158132050_158132222	1.275	0.047	chr6	158132050	158132222	CTCF	69.0	167.0	167	CTCF	3917.0	3791.033	3917.0	172	3573	0	HepG2	bad
chr6_159527471_159527680	1.524	0.055	chr6	159527471	159527680	CTCF	8.0	23.0	23	CTCF	1790.5	1724.037	1790.5	209	3578	0	HepG2	bad
chr6_159726928_159727686	1.222	0.007	chr6	159726928	159727686	CTCF	9.0	21.0	21	CTCF	1307.0	1301.005	1307.0	758	3579	0	HepG2	bad
chr6_160103489_160103571	-1.17	0.075	chr6	160103489	160103571	CTCF_ENCSR000DKV	18.0	8.0	18	CTCF	5024.0	4771.053	5024.0	82	1101	0	GM12878	bad
chr6_160349111_160349399	2.737	0.054	chr6	160349111	160349399	CTCF	3.0	20.0	20	CTCF	2592.0	2496.037	2592.0	288	3581	0	HepG2	bad
chr6_160455401_160456210	1.67	0.0	chr6	160455401	160456210	CTCF	33.0	105.0	105	CTCF	396.5	396.5	396.5	809	3582	0	HepG2	bad
chr6_163416851_163416989	6.459	-0.011	chr6	163416851	163416989	CTCF	1.0	88.0	88	CTCF	4000.007	4030.0	4030.0	138	3587	0	HepG2	bad
chr6_166313407_166313487	-1.07	-0.267	chr6	166313407	166313487	CTCF	21.0	10.0	21	CTCF	7968.167	9588.0	9588.0	80	3589	1	HepG2	good
chr6_166342514_166342678	1.213	-0.014	chr6	166342514	166342678	CTCF	22.0	51.0	51	CTCF	1039.01	1049.0	1049.0	164	3590	0	HepG2	bad
chr6_166382922_166383288	1.17	0.0	chr6	166382922	166383288	CTCF	8.0	18.0	18	CTCF	1037.0	1037.0	1037.0	366	3591	0	HepG2	bad
chr6_167398413_167398561	3.7	0.04	chr6	167398413	167398561	CTCF	3.0	39.0	39	CTCF	940.0	914.027	940.0	148	3593	0	HepG2	bad
chr6_168150948_168151226	1.351	-0.002	chr6	168150948	168151226	CTCF	98.0	250.0	250	CTCF	5236.997	5243.0	5243.0	278	3598	0	HepG2	bad
chr6_168210901_168211110	2.585	-0.067	chr6	168210901	168211110	CTCF	7.0	42.0	42	CTCF	2181.046	2284.5	2284.5	209	3599	0	HepG2	bad
chr6_168264459_168265261	1.415	-0.015	chr6	168264459	168265261	CTCF	9.0	24.0	24	CTCF	205.167	207.344	207.34375	802	3600	0	HepG2	bad
chr6_168326412_168326560	1.524	-0.012	chr6	168326412	168326560	CTCF	8.0	23.0	23	CTCF	697.009	703.0	703.0	148	3602	0	HepG2	bad
chr6_168346571_168346780	1.585	0.075	chr6	168346571	168346780	CTCF	7.0	21.0	21	CTCF	505.0	479.55	505.0	209	3603	0	HepG2	bad
chr6_168356001_168356161	1.298	-0.044	chr6	168356001	168356161	CTCF	96.0	236.0	236	CTCF	9742.027	10042.0	10042.0	160	3604	0	HepG2	bad
chr6_168370330_168370590	1.409	0.025	chr6	168370330	168370590	CTCF	61.0	162.0	162	CTCF	5790.0	5690.017	5790.0	260	3605	0	HepG2	bad
chr6_169221311_169221520	1.429	0.035	chr6	169221311	169221520	CTCF	13.0	35.0	35	CTCF	1508.0	1472.024	1508.0	209	3607	0	HepG2	bad
chr6_169326561_169326649	1.023	0.044	chr6	169326561	169326649	CTCF	63.0	128.0	128	CTCF	4703.0	4562.03	4703.0	88	3608	1	HepG2	good
chr6_169326561_169326649	1.023	0.044	chr6	169326561	169326649	CTCF	63.0	128.0	128	CTCF	4703.0	4562.03	4703.0	88	3608	0	HepG2	bad
chr6_169701866_169702324	2.066	0.038	chr6	169701866	169702324	CTCF	16.0	67.0	67	CTCF	1401.0	1365.026	1401.0	458	3609	0	HepG2	bad
chr6_169776492_169776589	-0.98	-1.027	chr6	169776492	169776589	CTCF	73.0	37.0	73	CTCF	1188.759	2422.0	2422.0	97	3610	1	HepG2	good
chr6_169789795_169790753	1.265	-0.089	chr6	169789795	169790753	CTCF	159.0	382.0	382	CTCF	1361.061	1448.0	1448.0	958	3611	0	HepG2	bad
chr6_169968946_169968984	1.354	0.04	chr6	169968946	169968984	CTCF	9.0	23.0	23	CTCF	291.0	283.027	291.0	38	3612	0	HepG2	bad
chr6_17600194_17600430	3.066	0.048	chr6	17600194	17600430	CTCF	8.0	67.0	67	CTCF	3996.0	3864.03	3996.0	236	3614	0	HepG2	bad
chr6_17815422_17815578	2.186	0.01	chr6	17815422	17815578	CTCF	49.0	223.0	223	CTCF	8526.0	8466.014	8526.0	156	3615	0	HepG2	bad
chr6_17987470_17988544	1.27	0.0	chr6	17987470	17988544	CTCF	17.0	41.0	41	CTCF	574.75	574.75	574.75	1074	3616	0	HepG2	bad
chr6_18122586_18122900	1.218	-0.004	chr6	18122586	18122900	CTCF	104.0	242.0	242	CTCF	4494.002	4507.0	4507.0	314	3617	0	HepG2	bad
chr6_20092168_20092284	1.155	0.023	chr6	20092168	20092284	CTCF	53.0	118.0	118	CTCF	6642.0	6536.014	6642.0	116	3620	0	HepG2	bad
chr6_20291790_20291984	1.371	0.004	chr6	20291790	20291984	CTCF	46.0	119.0	119	CTCF	8424.5	8403.004	8424.5	194	3622	0	HepG2	bad
chr6_22141291_22141500	1.503	0.034	chr6	22141291	22141500	CTCF	6.0	17.0	17	CTCF	537.0	524.524	537.0	209	3623	0	HepG2	bad
chr6_24431145_24431265	1.272	0.066	chr6	24431145	24431265	CTCF	65.0	157.0	157	CTCF	6423.0	6135.044	6423.0	120	3624	0	HepG2	bad
chr6_25027331_25027540	1.059	-0.02	chr6	25027331	25027540	CTCF	12.0	25.0	25	CTCF	2000.513	2028.0	2028.0	209	3628	0	HepG2	bad
chr6_25748434_25749786	4.087	-0.012	chr6	25748434	25749786	CTCF	2.0	34.0	34	CTCF	356.508	359.5	359.5	1352	3630	0	HepG2	bad
chr6_25890567_25890713	1.271	0.057	chr6	25890567	25890713	CTCF	75.0	181.0	181	CTCF	8074.0	7762.031	8074.0	146	3632	0	HepG2	bad
chr6_26322623_26322939	1.402	-0.003	chr6	26322623	26322939	CTCF	14.0	37.0	37	CTCF	2142.003	2147.0	2147.0	316	3637	0	HepG2	bad
chr6_26520734_26521276	1.344	0.004	chr6	26520734	26521276	CTCF	13.0	33.0	33	CTCF	679.0	677.003	679.0	542	3638	0	HepG2	bad
chr6_26550578_26550780	1.333	0.068	chr6	26550578	26550780	CTCF	27.0	68.0	68	CTCF	2053.0	1958.546	2053.0	202	3639	0	HepG2	bad
chr6_26577091_26577300	1.399	0.09	chr6	26577091	26577300	CTCF	11.0	29.0	29	CTCF	563.5	529.311	563.5	209	3640	0	HepG2	bad
chr6_27518587_27519769	3.585	-0.003	chr6	27518587	27519769	CTCF	4.0	48.0	48	CTCF	1094.002	1096.0	1096.0	1182	3643	0	HepG2	bad
chr6_27592738_27592938	1.874	-0.046	chr6	27592738	27592938	CTCF	6.0	22.0	22	CTCF	897.531	926.5	926.5	200	3644	0	HepG2	bad
chr6_27754168_27754328	1.644	-0.076	chr6	27754168	27754328	CTCF	8.0	25.0	25	CTCF	1554.176	1638.125	1638.125	160	3646	0	HepG2	bad
chr6_27772460_27772806	1.407	0.009	chr6	27772460	27772806	CTCF	46.0	122.0	122	CTCF	5041.0	5011.006	5041.0	346	3647	0	HepG2	bad
chr6_27895243_27895857	1.196	-0.038	chr6	27895243	27895857	CTCF	62.0	142.0	142	CTCF	730.026	749.5	749.5	614	3650	0	HepG2	bad
chr6_28399692_28399918	-1.737	0.002	chr6	28399692	28399918	CTCF_ENCSR000AKB	20.0	6.0	20	CTCF	2607.0	2603.002	2607.0	226	448	0	GM12878	bad
chr6_28399725_28399901	1.897	-0.03	chr6	28399725	28399901	CTCF	69.0	257.0	257	CTCF	2830.02	2890.0	2890.0	176	3656	0	HepG2	bad
chr6_28443482_28443540	-2.755	-0.041	chr6	28443482	28443540	CTCF	27.0	4.0	27	CTCF	926.028	953.0	953.0	58	3657	0	HepG2	bad
chr6_28865834_28866796	2.615	0.013	chr6	28865834	28866796	CTCF	8.0	49.0	49	CTCF	453.5	449.509	453.5	962	3660	0	HepG2	bad
chr6_28923783_28924327	1.515	-0.009	chr6	28923783	28924327	CTCF	7.0	20.0	20	CTCF	1908.006	1920.0	1920.0	544	3662	0	HepG2	bad
chr6_29376179_29376221	1.585	-0.043	chr6	29376179	29376221	CTCF	8.0	24.0	24	CTCF	2255.029	2323.0	2323.0	42	3663	0	HepG2	bad
chr6_29748929_29749247	1.663	-0.045	chr6	29748929	29749247	CTCF	6.0	19.0	19	CTCF	789.031	814.0	814.0	318	3665	0	HepG2	bad
chr6_29752984_29753568	1.29	0.012	chr6	29752984	29753568	CTCF	126.0	308.0	308	CTCF	2944.0	2920.01	2944.0	584	3666	0	HepG2	bad
chr6_29848202_29848282	1.07	0.027	chr6	29848202	29848282	CTCF_ENCSR000DKV	20.0	42.0	42	CTCF	12862.0	12626.018	12862.0	80	1120	0	GM12878	bad
chr6_29848202_29848282	1.585	0.027	chr6	29848202	29848282	CTCF_ENCSR000DRZ	8.0	24.0	24	CTCF	12862.0	12626.018	12862.0	80	765	0	GM12878	bad
chr6_29966093_29966307	1.078	0.02	chr6	29966093	29966307	CTCF	9.0	19.0	19	CTCF	696.0	686.513	696.0	214	3669	0	HepG2	bad
chr6_29976569_29976745	1.026	-0.109	chr6	29976569	29976745	CTCF	54.0	110.0	110	CTCF	3818.07	4118.0	4118.0	176	3670	1	HepG2	good
chr6_30005626_30005758	1.663	0.027	chr6	30005626	30005758	CTCF	6.0	19.0	19	CTCF	473.0	464.268	473.0	132	3672	0	HepG2	bad
chr6_30134229_30134777	1.585	-0.027	chr6	30134229	30134777	CTCF	6.0	18.0	18	CTCF	318.519	324.5	324.5	548	3673	0	HepG2	bad
chr6_30154856_30154934	1.766	-0.038	chr6	30154856	30154934	CTCF	5.0	17.0	17	CTCF	585.526	601.0	601.0	78	3674	0	HepG2	bad
chr6_30213421_30213559	1.273	-0.017	chr6	30213421	30213559	CTCF	12.0	29.0	29	CTCF	955.012	966.0	966.0	138	3675	0	HepG2	bad
chr6_30219312_30219412	1.425	0.063	chr6	30219312	30219412	CTCF	70.0	188.0	188	CTCF	7334.0	7020.041	7334.0	100	3676	0	HepG2	bad
chr6_30345036_30345410	1.854	-0.001	chr6	30345036	30345410	CTCF	13.0	47.0	47	CTCF	966.5	967.0	967.0	374	3677	0	HepG2	bad
chr6_3053633_3054007	1.585	-0.013	chr6	3053633	3054007	CTCF	11.0	33.0	33	CTCF	1599.009	1613.0	1613.0	374	3679	0	HepG2	bad
chr6_30907981_30908209	1.236	0.008	chr6	30907981	30908209	CTCF	31.0	73.0	73	CTCF	1128.0	1122.005	1128.0	228	3684	0	HepG2	bad
chr6_31128160_31128340	1.131	0.003	chr6	31128160	31128340	CTCF	21.0	46.0	46	CTCF	6674.0	6661.998	6674.0	180	3688	0	HepG2	bad
chr6_31137596_31137668	1.059	-0.0	chr6	31137596	31137668	CTCF_ENCSR000AKB	12.0	25.0	25	CTCF	12390.001	12391.0	12391.0	72	452	0	GM12878	bad
chr6_31197041_31197271	1.613	0.072	chr6	31197041	31197271	CTCF_ENCSR000AKB	17.0	52.0	52	CTCF	12836.0	12210.052	12836.0	230	453	0	GM12878	bad
chr6_31367013_31367177	1.003	0.069	chr6	31367013	31367177	CTCF	222.0	445.0	445	CTCF	9542.0	9098.051	9542.0	164	3694	1	HepG2	good
chr6_31367013_31367177	1.003	0.069	chr6	31367013	31367177	CTCF	222.0	445.0	445	CTCF	9542.0	9098.051	9542.0	164	3694	0	HepG2	bad
chr6_31367044_31367106	1.485	0.071	chr6	31367044	31367106	CTCF_ENCSR000AKB	15.0	42.0	42	CTCF	12909.0	12287.043	12909.0	62	454	0	GM12878	bad
chr6_31367044_31367106	1.527	0.071	chr6	31367044	31367106	CTCF_ENCSR000DRZ	17.0	49.0	49	CTCF	12909.0	12287.043	12909.0	62	769	0	GM12878	bad
chr6_31399298_31400174	1.367	-0.004	chr6	31399298	31400174	CTCF	57.0	147.0	147	CTCF	802.503	804.5	804.5	876	3696	0	HepG2	bad
chr6_31403296_31403816	1.841	0.026	chr6	31403296	31403816	CTCF	12.0	43.0	43	CTCF	498.5	489.518	498.5	520	3697	0	HepG2	bad
chr6_31414541_31414750	1.519	-0.055	chr6	31414541	31414750	CTCF	15.0	43.0	43	CTCF	1128.038	1172.0	1172.0	209	3698	0	HepG2	bad
chr6_31441360_31442060	1.007	-0.023	chr6	31441360	31442060	CTCF	106.0	213.0	213	CTCF	881.015	895.0	895.0	700	3699	1	HepG2	good
chr6_31441360_31442060	1.007	-0.023	chr6	31441360	31442060	CTCF	106.0	213.0	213	CTCF	881.015	895.0	895.0	700	3699	0	HepG2	bad
chr6_31493834_31494140	-2.082	-0.046	chr6	31493834	31494140	CTCF_ENCSR000DKV	72.0	17.0	72	CTCF	9224.034	9521.0	9521.0	306	1126	0	GM12878	bad
chr6_31541850_31542470	1.202	0.019	chr6	31541850	31542470	CTCF	20.0	46.0	46	CTCF	833.0	822.013	833.0	620	3702	0	HepG2	bad
chr6_31923093_31923155	-0.862	-1.018	chr6	31923093	31923155	CTCF_ENCSR000DKV	20.0	11.0	20	CTCF	4377.509	8867.5	8867.5	62	1127	1	GM12878	good
chr6_31923093_31923155	-1.459	-1.018	chr6	31923093	31923155	CTCF_ENCSR000DRZ	22.0	8.0	22	CTCF	4377.509	8867.5	8867.5	62	771	1	GM12878	good
chr6_32608531_32608589	-2.807	0.05	chr6	32608531	32608589	CTCF_ENCSR000AKB	21.0	3.0	21	CTCF	3435.0	3317.035	3435.0	58	459	0	GM12878	bad
chr6_32608531_32608589	-4.248	0.05	chr6	32608531	32608589	CTCF_ENCSR000DKV	19.0	1.0	19	CTCF	3435.0	3317.035	3435.0	58	1130	0	GM12878	bad
chr6_32692037_32692425	1.385	0.544	chr6	32692037	32692425	CTCF_ENCSR000AKB	18.0	47.0	47	CTCF	4445.0	3048.563	4445.0	388	460	1	GM12878	good
chr6_32692037_32692425	1.043	0.544	chr6	32692037	32692425	CTCF_ENCSR000DRZ	33.0	68.0	68	CTCF	4445.0	3048.563	4445.0	388	774	1	GM12878	good
chr6_32700456_32700870	1.138	-0.005	chr6	32700456	32700870	CTCF	30.0	66.0	66	CTCF	3020.505	3031.0	3031.0	414	3709	0	HepG2	bad
chr6_32838760_32838908	-2.17	-0.012	chr6	32838760	32838908	CTCF_ENCSR000DKV	36.0	8.0	36	CTCF	12258.004	12361.5	12361.5	148	1132	0	GM12878	bad
chr6_32838760_32838908	-1.363	-0.012	chr6	32838760	32838908	CTCF_ENCSR000DRZ	18.0	7.0	18	CTCF	12258.004	12361.5	12361.5	148	775	0	GM12878	bad
chr6_32885819_32885941	1.27	0.029	chr6	32885819	32885941	CTCF	34.0	82.0	82	CTCF	5104.0	5002.02	5104.0	122	3710	0	HepG2	bad
chr6_33271581_33272307	1.193	0.006	chr6	33271581	33272307	CTCF	7.0	16.0	16	CTCF	1025.0	1021.003	1025.0	726	3715	0	HepG2	bad
chr6_33299286_33300038	1.147	-0.004	chr6	33299286	33300038	CTCF	79.0	175.0	175	CTCF	1592.002	1596.0	1596.0	752	3717	0	HepG2	bad
chr6_33711651_33711903	-1.241	-0.349	chr6	33711651	33711903	CTCF_ENCSR000DKV	26.0	11.0	26	CTCF	4434.213	5648.0	5648.0	252	1139	1	GM12878	good
chr6_33762189_33762543	1.232	0.035	chr6	33762189	33762543	CTCF	106.0	249.0	249	CTCF	6764.0	6604.027	6764.0	354	3722	0	HepG2	bad
chr6_33789113_33789267	1.059	-0.008	chr6	33789113	33789267	CTCF	12.0	25.0	25	CTCF	1458.006	1466.0	1466.0	154	3723	0	HepG2	bad
chr6_33852045_33852117	1.57	-0.019	chr6	33852045	33852117	CTCF	33.0	98.0	98	CTCF	5625.013	5701.0	5701.0	72	3725	0	HepG2	bad
chr6_34238142_34238278	1.138	0.043	chr6	34238142	34238278	CTCF	10.0	22.0	22	CTCF	3270.0	3174.031	3270.0	136	3727	0	HepG2	bad
chr6_34391712_34392338	1.441	0.0	chr6	34391712	34392338	CTCF	7.0	19.0	19	CTCF	579.75	579.75	579.75	626	3729	0	HepG2	bad
chr6_34458167_34458383	1.585	0.075	chr6	34458167	34458383	CTCF	14.0	42.0	42	CTCF	1189.0	1129.051	1189.0	216	3731	0	HepG2	bad
chr6_34527111_34527551	1.3	-0.066	chr6	34527111	34527551	CTCF	119.0	293.0	293	CTCF	3023.546	3165.0	3165.0	440	3732	0	HepG2	bad
chr6_35757635_35757695	1.059	0.806	chr6	35757635	35757695	CTCF_ENCSR000DKV	12.0	25.0	25	CTCF	4822.5	2757.427	4822.5	60	1140	1	GM12878	good
chr6_36615303_36615355	-7.18	0.038	chr6	36615303	36615355	CTCF	145.0	1.0	145	CTCF	7854.0	7652.029	7854.0	52	3736	0	HepG2	bad
chr6_36701682_36701750	-2.17	-2.021	chr6	36701682	36701750	CTCF_ENCSR000DKV	18.0	4.0	18	CTCF	1426.753	5790.0	5790.0	68	1142	1	GM12878	good
chr6_36701682_36701750	-2.322	-2.021	chr6	36701682	36701750	CTCF_ENCSR000DRZ	20.0	4.0	20	CTCF	1426.753	5790.0	5790.0	68	779	1	GM12878	good
chr6_36701729_36701747	-0.895	-1.647	chr6	36701729	36701747	CTCF	119.0	64.0	119	CTCF	1929.181	6042.0	6042.0	18	3737	1	HepG2	good
chr6_37059403_37059563	1.18	0.0	chr6	37059403	37059563	CTCF	79.0	179.0	179	CTCF	5075.5	5073.752	5075.5	160	3738	0	HepG2	bad
chr6_37325851_37325975	1.115	0.012	chr6	37325851	37325975	CTCF	96.0	208.0	208	CTCF	9778.0	9694.013	9778.0	124	3739	0	HepG2	bad
chr6_37560581_37560790	1.396	-0.085	chr6	37560581	37560790	CTCF	19.0	50.0	50	CTCF	2366.058	2509.0	2509.0	209	3740	0	HepG2	bad
chr6_38773261_38773670	1.025	-0.028	chr6	38773261	38773670	CTCF	29.0	59.0	59	CTCF	717.519	731.5	731.5	409	3743	1	HepG2	good
chr6_38773261_38773670	1.025	-0.028	chr6	38773261	38773670	CTCF	29.0	59.0	59	CTCF	717.519	731.5	731.5	409	3743	0	HepG2	bad
chr6_3939691_3939900	4.807	0.062	chr6	3939691	3939900	CTCF	1.0	28.0	28	CTCF	1772.5	1697.791	1772.5	209	3745	0	HepG2	bad
chr6_41318701_41319173	1.248	-0.02	chr6	41318701	41319173	CTCF	32.0	76.0	76	CTCF	2323.013	2355.0	2355.0	472	3751	0	HepG2	bad
chr6_4135083_4136301	1.122	0.002	chr6	4135083	4136301	CTCF	17.0	37.0	37	CTCF	826.0	825.001	826.0	1218	3752	0	HepG2	bad
chr6_41462081_41462290	1.893	0.093	chr6	41462081	41462290	CTCF	7.0	26.0	26	CTCF	537.5	504.062	537.5	209	3753	0	HepG2	bad
chr6_41568744_41568922	1.256	-0.091	chr6	41568744	41568922	CTCF	18.0	43.0	43	CTCF	809.061	861.5	861.5	178	3754	0	HepG2	bad
chr6_41786592_41786670	-1.222	0.059	chr6	41786592	41786670	CTCF_ENCSR000DKV	21.0	9.0	21	CTCF	10410.0	9994.039	10410.0	78	1144	0	GM12878	bad
chr6_41920974_41921546	1.063	0.053	chr6	41920974	41921546	CTCF	112.0	234.0	234	CTCF	1154.0	1112.036	1154.0	572	3756	0	HepG2	bad
chr6_42104171_42104583	-1.193	-0.032	chr6	42104171	42104583	CTCF_ENCSR000AKB	16.0	7.0	16	CTCF	8348.02	8533.0	8533.0	412	464	0	GM12878	bad
chr6_42104171_42104583	1.678	-0.032	chr6	42104171	42104583	CTCF_ENCSR000DKV	5.0	16.0	16	CTCF	8348.02	8533.0	8533.0	412	1145	0	GM12878	bad
